"id","Sex","StatutBaguage","year","Age","StateCode","AFR","boldness_BLUP_mean"
NA,"F","A",1992,14,3,9,NA
NA,"F","A",1993,15,1,9,NA
NA,"F","A",1994,16,3,9,NA
NA,"F","A",1995,17,1,9,NA
NA,"F","A",1984,6,3,7,NA
NA,"F","A",1985,7,1,7,NA
NA,"F","A",1986,8,3,7,NA
NA,"F","A",1987,9,1,7,NA
NA,"F","A",1988,10,3,7,NA
NA,"F","A",1989,11,1,7,NA
NA,"F","A",1990,12,3,7,NA
NA,"F","A",1991,13,0,7,NA
NA,"F","A",1992,14,3,7,NA
NA,"F","A",1993,15,1,7,NA
NA,"F","A",1994,16,3,7,NA
NA,"F","A",1995,17,1,7,NA
NA,"M","A",1984,6,3,7,NA
NA,"M","A",1985,7,2,7,NA
NA,"M","A",1986,8,3,7,NA
NA,"M","A",1987,9,1,7,NA
NA,"M","A",1988,10,3,7,NA
NA,"M","A",1989,11,3,7,NA
NA,"M","A",1990,12,3,7,NA
NA,"M","A",1991,13,1,7,NA
NA,"M","A",1992,14,3,7,NA
NA,"M","A",1993,15,3,7,NA
NA,"M","A",1994,16,0,7,NA
NA,"M","A",1995,17,0,7,NA
NA,"M","A",1996,18,3,7,NA
NA,"M","A",1997,19,3,7,NA
NA,"M","A",1998,20,3,7,NA
NA,"M","A",1999,21,0,7,NA
NA,"F","A",1986,8,3,9,NA
NA,"F","A",1987,9,1,9,NA
NA,"F","A",1988,10,3,9,NA
NA,"F","A",1989,11,3,9,NA
NA,"F","A",1990,12,1,9,NA
NA,"F","A",1991,13,3,9,NA
NA,"F","A",1992,14,1,9,NA
NA,"F","A",1993,15,3,9,NA
NA,"F","A",1994,16,1,9,NA
NA,"M","A",1984,6,3,7,NA
NA,"M","A",1985,7,2,7,NA
NA,"M","A",1986,8,3,7,NA
NA,"M","A",1987,9,1,7,NA
NA,"M","A",1988,10,3,7,NA
NA,"M","A",1989,11,1,7,NA
NA,"M","A",1990,12,3,7,NA
NA,"M","A",1991,13,3,7,NA
NA,"M","A",1992,14,3,7,NA
NA,"M","A",1993,15,1,7,NA
NA,"M","A",1994,16,3,7,NA
NA,"M","A",1995,17,1,7,NA
NA,"M","A",1996,18,3,7,NA
NA,"M","A",1997,19,3,7,NA
NA,"M","A",1998,20,3,7,NA
NA,"M","A",1999,21,3,7,NA
NA,"M","A",2000,22,1,7,NA
NA,"M","A",2001,23,3,7,NA
NA,"M","A",2002,24,3,7,NA
NA,"M","A",2003,25,3,7,NA
NA,"M","A",2004,26,0,7,NA
NA,"M","A",1990,12,3,13,NA
NA,"M","A",1991,13,1,13,NA
NA,"F","A",1998,20,3,21,NA
NA,"F","A",1999,21,1,21,NA
NA,"F","P",1994,9,3,10,NA
NA,"F","P",1995,10,1,10,NA
NA,"F","P",1996,11,3,10,NA
NA,"F","P",1997,12,0,10,NA
NA,"F","P",1998,13,1,10,NA
NA,"F","P",1999,14,3,10,NA
NA,"F","P",2000,15,1,10,NA
NA,NA,"P",1994,9,3,10,NA
NA,NA,"P",1995,10,1,10,NA
NA,"F","P",1992,7,3,8,NA
NA,"F","P",1993,8,1,8,NA
NA,"F","P",1994,9,3,8,NA
NA,"F","P",1995,10,1,8,NA
NA,"F","P",1996,11,3,8,NA
NA,"F","P",1997,12,1,8,NA
NA,"F","P",1998,13,3,8,NA
NA,"F","P",1999,14,1,8,NA
NA,"F","P",2000,15,3,8,NA
NA,"F","P",2001,16,1,8,NA
NA,"F","P",2002,17,0,8,NA
NA,"F","P",1994,9,3,10,NA
NA,"F","P",1995,10,0,10,NA
NA,"F","P",1996,11,0,10,NA
NA,"F","P",1997,12,0,10,NA
NA,"F","P",1998,13,0,10,NA
NA,"F","P",1999,14,1,10,NA
NA,"F","P",2000,15,3,10,NA
NA,"F","P",2001,16,1,10,NA
NA,NA,"P",1994,9,3,10,NA
NA,NA,"P",1995,10,1,10,NA
NA,NA,"P",1996,11,3,10,NA
NA,NA,"P",1997,12,1,10,NA
NA,"M","P",1997,12,3,13,NA
NA,"M","P",1998,13,1,13,NA
NA,"M","P",1994,9,3,10,NA
NA,"M","P",1995,10,0,10,NA
NA,"M","P",1996,11,3,10,NA
NA,"M","P",1997,12,1,10,NA
NA,"M","P",1998,13,3,10,NA
NA,"M","P",1999,14,1,10,NA
NA,"M","P",2000,15,3,10,NA
NA,"M","P",2001,16,1,10,NA
NA,"M","P",2002,17,3,10,NA
NA,"M","P",2003,18,1,10,NA
NA,"M","P",2004,19,3,10,NA
NA,"M","P",2005,20,0,10,NA
NA,"M","P",2006,21,1,10,NA
NA,"M","P",1992,7,3,8,NA
NA,"M","P",1993,8,1,8,NA
NA,"M","P",1994,9,3,8,NA
NA,"M","P",1995,10,3,8,NA
NA,"M","P",1996,11,3,8,NA
NA,"M","P",1997,12,3,8,NA
NA,"M","P",1998,13,3,8,NA
NA,"M","P",1999,14,3,8,NA
NA,"M","P",2000,15,1,8,NA
NA,"M","P",2001,16,3,8,NA
NA,"M","P",2002,17,1,8,NA
NA,"M","P",1992,7,3,8,NA
NA,"M","P",1993,8,1,8,NA
NA,"M","P",1994,9,3,8,NA
NA,"M","P",1995,10,1,8,NA
NA,"M","P",1996,11,3,8,NA
NA,"M","P",1997,12,1,8,NA
NA,"M","P",1998,13,3,8,NA
NA,"M","P",1999,14,1,8,NA
NA,"M","P",2000,15,3,8,NA
NA,"M","P",2001,16,1,8,NA
NA,"M","P",2002,17,3,8,NA
NA,"M","P",2003,18,0,8,NA
NA,"M","P",2004,19,3,8,NA
NA,"M","P",2005,20,1,8,NA
NA,"M","P",2006,21,3,8,NA
NA,"M","P",2007,22,1,8,NA
NA,"M","P",2008,23,3,8,NA
NA,"M","P",2009,24,1,8,NA
NA,"F","P",1992,7,3,8,NA
NA,"F","P",1993,8,1,8,NA
NA,"F","P",1994,9,3,8,NA
NA,"F","P",1995,10,3,8,NA
NA,"F","P",1996,11,3,8,NA
NA,"F","P",1997,12,1,8,NA
NA,"M","P",1995,10,3,11,1.05507662802911
NA,"M","P",1996,11,1,11,1.05507662802911
NA,"M","P",1997,12,3,11,1.05507662802911
NA,"M","P",1998,13,1,11,1.05507662802911
NA,"M","P",1999,14,3,11,1.05507662802911
NA,"M","P",2000,15,1,11,1.05507662802911
NA,"M","P",2001,16,3,11,1.05507662802911
NA,"M","P",2002,17,1,11,1.05507662802911
NA,"M","P",2003,18,3,11,1.05507662802911
NA,"M","P",2004,19,3,11,1.05507662802911
NA,"M","P",2005,20,0,11,1.05507662802911
NA,"M","P",2006,21,1,11,1.05507662802911
NA,"M","P",2007,22,3,11,1.05507662802911
NA,"M","P",2008,23,1,11,1.05507662802911
NA,"M","P",2009,24,3,11,1.05507662802911
NA,"M","P",2010,25,1,11,1.05507662802911
NA,"M","P",2011,26,3,11,1.05507662802911
NA,"M","P",2012,27,1,11,1.05507662802911
NA,"M","P",2013,28,3,11,1.05507662802911
NA,"M","P",2014,29,1,11,1.05507662802911
NA,"M","P",2015,30,3,11,1.05507662802911
NA,"M","P",2016,31,1,11,1.05507662802911
NA,"M","P",1992,7,3,8,0.859359351236308
NA,"M","P",1993,8,1,8,0.859359351236308
NA,"M","P",1994,9,3,8,0.859359351236308
NA,"M","P",1995,10,1,8,0.859359351236308
NA,"M","P",1996,11,3,8,0.859359351236308
NA,"M","P",1997,12,3,8,0.859359351236308
NA,"M","P",1998,13,3,8,0.859359351236308
NA,"M","P",1999,14,1,8,0.859359351236308
NA,"M","P",2000,15,3,8,0.859359351236308
NA,"M","P",2001,16,1,8,0.859359351236308
NA,"M","P",2002,17,1,8,0.859359351236308
NA,"M","P",2003,18,3,8,0.859359351236308
NA,"M","P",2004,19,3,8,0.859359351236308
NA,"M","P",2005,20,1,8,0.859359351236308
NA,"M","P",2006,21,3,8,0.859359351236308
NA,"M","P",2007,22,1,8,0.859359351236308
NA,"M","P",2008,23,3,8,0.859359351236308
NA,"M","P",2009,24,1,8,0.859359351236308
NA,"M","P",2010,25,0,8,0.859359351236308
NA,"M","P",2011,26,1,8,0.859359351236308
NA,"M","P",2012,27,3,8,0.859359351236308
NA,"M","P",2013,28,3,8,0.859359351236308
NA,"M","P",2014,29,0,8,0.859359351236308
NA,"M","P",2015,30,1,8,0.859359351236308
NA,"M","P",2016,31,3,8,0.859359351236308
NA,"M","P",2017,32,1,8,0.859359351236308
NA,"M","P",2018,33,3,8,0.859359351236308
NA,"M","P",2019,34,1,8,0.859359351236308
NA,"M","P",1993,8,3,9,NA
NA,"M","P",1994,9,1,9,NA
NA,"M","P",1995,10,3,9,NA
NA,"M","P",1996,11,0,9,NA
NA,"M","P",1993,8,3,9,1.08838037989897
NA,"M","P",1994,9,1,9,1.08838037989897
NA,"M","P",1995,10,3,9,1.08838037989897
NA,"M","P",1996,11,1,9,1.08838037989897
NA,"M","P",1997,12,3,9,1.08838037989897
NA,"M","P",1998,13,0,9,1.08838037989897
NA,"M","P",1999,14,1,9,1.08838037989897
NA,"M","P",2000,15,3,9,1.08838037989897
NA,"M","P",2001,16,0,9,1.08838037989897
NA,"M","P",2002,17,0,9,1.08838037989897
NA,"M","P",2003,18,1,9,1.08838037989897
NA,"M","P",2004,19,3,9,1.08838037989897
NA,"M","P",2005,20,0,9,1.08838037989897
NA,"M","P",2006,21,1,9,1.08838037989897
NA,"M","P",2007,22,3,9,1.08838037989897
NA,"M","P",2008,23,3,9,1.08838037989897
NA,"M","P",2009,24,3,9,1.08838037989897
NA,"M","P",2010,25,3,9,1.08838037989897
NA,"M","P",2011,26,3,9,1.08838037989897
NA,"M","P",2012,27,1,9,1.08838037989897
NA,"M","P",2013,28,3,9,1.08838037989897
NA,"M","P",2014,29,1,9,1.08838037989897
NA,"M","P",2015,30,3,9,1.08838037989897
NA,"M","P",2016,31,3,9,1.08838037989897
NA,"M","P",2017,32,3,9,1.08838037989897
NA,"M","P",2018,33,3,9,1.08838037989897
NA,"M","P",2019,34,1,9,1.08838037989897
NA,"F","P",1992,7,3,8,NA
NA,"F","P",1993,8,1,8,NA
NA,"F","P",1994,9,3,8,NA
NA,"F","P",1995,10,0,8,NA
NA,"F","P",1996,11,0,8,NA
NA,"F","P",1997,12,0,8,NA
NA,"F","P",1993,8,3,9,NA
NA,"F","P",1994,9,1,9,NA
NA,"M","P",1994,9,3,10,NA
NA,"M","P",1995,10,1,10,NA
NA,"M","P",1996,11,3,10,NA
NA,"M","P",1997,12,1,10,NA
NA,"M","P",1998,13,3,10,NA
NA,"M","P",1999,14,3,10,NA
NA,"M","P",2000,15,1,10,NA
NA,"M","P",2001,16,0,10,NA
NA,"F","P",1995,10,3,11,NA
NA,"F","P",1996,11,1,11,NA
NA,"F","P",1992,7,3,8,NA
NA,"F","P",1993,8,1,8,NA
NA,"F","P",1994,9,3,8,NA
NA,"F","P",1995,10,1,8,NA
NA,"M","P",1993,8,3,9,NA
NA,"M","P",1994,9,1,9,NA
NA,"M","P",1992,7,3,8,NA
NA,"M","P",1993,8,1,8,NA
NA,"M","P",1994,9,3,8,NA
NA,"M","P",1995,10,3,8,NA
NA,"M","P",1996,11,3,8,NA
NA,"M","P",1997,12,3,8,NA
NA,"M","P",1998,13,3,8,NA
NA,"M","P",1999,14,1,8,NA
NA,"M","P",2000,15,3,8,NA
NA,"M","P",2001,16,1,8,NA
NA,"M","P",2002,17,1,8,NA
NA,"M","P",2003,18,3,8,NA
NA,"M","P",2004,19,3,8,NA
NA,"M","P",2005,20,1,8,NA
NA,"M","P",2006,21,3,8,NA
NA,"M","P",2007,22,1,8,NA
NA,"M","P",2008,23,3,8,NA
NA,"M","P",2009,24,1,8,NA
NA,"M","P",2010,25,3,8,NA
NA,"M","P",2011,26,3,8,NA
NA,"M","P",2012,27,3,8,NA
NA,"M","P",2013,28,3,8,NA
NA,"M","P",2014,29,3,8,NA
NA,"M","P",2015,30,3,8,NA
NA,"M","P",2016,31,3,8,NA
NA,"M","P",2017,32,3,8,NA
NA,"M","P",2018,33,3,8,NA
NA,"M","P",2019,34,1,8,NA
NA,"F","P",1993,8,3,9,NA
NA,"F","P",1994,9,1,9,NA
NA,"F","P",1995,10,3,9,NA
NA,"F","P",1996,11,0,9,NA
NA,"F","P",1997,12,0,9,NA
NA,"F","P",1998,13,3,9,NA
NA,"F","P",1999,14,0,9,NA
NA,"M","P",1994,9,3,10,NA
NA,"M","P",1995,10,0,10,NA
NA,"M","P",1996,11,3,10,NA
NA,"M","P",1997,12,3,10,NA
NA,"M","P",1998,13,3,10,NA
NA,"M","P",1999,14,3,10,NA
NA,"M","P",2000,15,3,10,NA
NA,"M","P",2001,16,1,10,NA
NA,"M","P",1998,13,3,14,NA
NA,"M","P",1999,14,1,14,NA
NA,"M","P",2000,15,3,14,NA
NA,"M","P",2001,16,1,14,NA
NA,"M","P",2002,17,3,14,NA
NA,"M","P",2003,18,0,14,NA
NA,"M","P",2004,19,1,14,NA
NA,"M","P",2005,20,3,14,NA
NA,"M","P",2006,21,0,14,NA
NA,"M","P",2007,22,0,14,NA
NA,"M","P",2008,23,1,14,NA
NA,"M","P",2009,24,3,14,NA
NA,"M","P",2010,25,1,14,NA
NA,"M","P",1992,7,3,8,NA
NA,"M","P",1993,8,1,8,NA
NA,"M","P",1994,9,3,8,NA
NA,"M","P",1995,10,1,8,NA
NA,"M","P",1996,11,3,8,NA
NA,"M","P",1997,12,1,8,NA
NA,"M","P",1998,13,3,8,NA
NA,"M","P",1999,14,1,8,NA
NA,"M","P",2000,15,3,8,NA
NA,"M","P",2001,16,1,8,NA
NA,"M","P",2002,17,0,8,NA
NA,"M","P",2003,18,3,8,NA
NA,"M","P",2004,19,3,8,NA
NA,"M","P",2005,20,1,8,NA
NA,"M","P",1997,12,3,13,NA
NA,"M","P",1998,13,0,13,NA
NA,"M","P",1999,14,1,13,NA
NA,"M","P",2000,15,3,13,NA
NA,"M","P",2001,16,1,13,NA
NA,"M","P",2002,17,3,13,NA
NA,"M","P",2003,18,3,13,NA
NA,"M","P",2004,19,1,13,NA
NA,"F","P",1992,7,3,8,NA
NA,"F","P",1993,8,1,8,NA
NA,"F","P",1994,9,3,8,NA
NA,"F","P",1995,10,0,8,NA
NA,"F","P",1996,11,3,8,NA
NA,"F","P",1997,12,1,8,NA
NA,"F","P",1998,13,1,8,NA
NA,"F","P",1999,14,3,8,NA
NA,"F","P",2000,15,0,8,NA
NA,"F","P",2001,16,0,8,NA
NA,"F","P",1994,9,3,10,NA
NA,"F","P",1995,10,1,10,NA
NA,"M","P",1993,8,3,9,-1.86145005619602
NA,"M","P",1994,9,1,9,-1.86145005619602
NA,"M","P",1995,10,3,9,-1.86145005619602
NA,"M","P",1996,11,3,9,-1.86145005619602
NA,"M","P",1997,12,1,9,-1.86145005619602
NA,"M","P",1998,13,3,9,-1.86145005619602
NA,"M","P",1999,14,1,9,-1.86145005619602
NA,"M","P",2000,15,3,9,-1.86145005619602
NA,"M","P",2001,16,1,9,-1.86145005619602
NA,"M","P",2002,17,3,9,-1.86145005619602
NA,"M","P",2003,18,1,9,-1.86145005619602
NA,"M","P",2004,19,3,9,-1.86145005619602
NA,"M","P",2005,20,3,9,-1.86145005619602
NA,"M","P",2006,21,1,9,-1.86145005619602
NA,"M","P",2007,22,3,9,-1.86145005619602
NA,"M","P",2008,23,1,9,-1.86145005619602
NA,"M","P",2009,24,3,9,-1.86145005619602
NA,"M","P",2010,25,1,9,-1.86145005619602
NA,"M","P",2011,26,3,9,-1.86145005619602
NA,"M","P",2012,27,1,9,-1.86145005619602
NA,"M","P",2013,28,3,9,-1.86145005619602
NA,"M","P",2014,29,1,9,-1.86145005619602
NA,"M","P",2015,30,3,9,-1.86145005619602
NA,"M","P",2016,31,1,9,-1.86145005619602
NA,"M","P",1994,9,3,10,0.241661629189587
NA,"M","P",1995,10,0,10,0.241661629189587
NA,"M","P",1996,11,3,10,0.241661629189587
NA,"M","P",1997,12,0,10,0.241661629189587
NA,"M","P",1998,13,0,10,0.241661629189587
NA,"M","P",1999,14,1,10,0.241661629189587
NA,"M","P",2000,15,3,10,0.241661629189587
NA,"M","P",2001,16,1,10,0.241661629189587
NA,"M","P",2002,17,3,10,0.241661629189587
NA,"M","P",2003,18,3,10,0.241661629189587
NA,"M","P",2004,19,1,10,0.241661629189587
NA,"M","P",2005,20,3,10,0.241661629189587
NA,"M","P",2006,21,0,10,0.241661629189587
NA,"M","P",2007,22,1,10,0.241661629189587
NA,"M","P",2008,23,3,10,0.241661629189587
NA,"M","P",2009,24,1,10,0.241661629189587
NA,"M","P",2010,25,3,10,0.241661629189587
NA,"M","P",2011,26,1,10,0.241661629189587
NA,"M","P",2012,27,3,10,0.241661629189587
NA,"M","P",2013,28,1,10,0.241661629189587
NA,"M","P",2014,29,3,10,0.241661629189587
NA,"M","P",2015,30,1,10,0.241661629189587
NA,"M","P",2016,31,3,10,0.241661629189587
NA,"M","P",2017,32,0,10,0.241661629189587
NA,"M","P",2018,33,1,10,0.241661629189587
NA,"F","P",1996,11,3,12,NA
NA,"F","P",1997,12,1,12,NA
NA,"F","P",1998,13,3,12,NA
NA,"F","P",1999,14,1,12,NA
NA,"F","P",2000,15,3,12,NA
NA,"F","P",2001,16,1,12,NA
NA,"F","P",2002,17,3,12,NA
NA,"F","P",2003,18,1,12,NA
NA,"F","P",1994,9,3,10,0.0517307569497075
NA,"F","P",1995,10,0,10,0.0517307569497075
NA,"F","P",1996,11,1,10,0.0517307569497075
NA,"F","P",1997,12,3,10,0.0517307569497075
NA,"F","P",1998,13,1,10,0.0517307569497075
NA,"F","P",1999,14,3,10,0.0517307569497075
NA,"F","P",2000,15,1,10,0.0517307569497075
NA,"F","P",2001,16,3,10,0.0517307569497075
NA,"F","P",2002,17,1,10,0.0517307569497075
NA,"F","P",2003,18,3,10,0.0517307569497075
NA,"F","P",2004,19,1,10,0.0517307569497075
NA,"F","P",2005,20,3,10,0.0517307569497075
NA,"F","P",2006,21,1,10,0.0517307569497075
NA,"F","P",2007,22,3,10,0.0517307569497075
NA,"F","P",2008,23,1,10,0.0517307569497075
NA,"F","P",2009,24,3,10,0.0517307569497075
NA,"F","P",2010,25,1,10,0.0517307569497075
NA,"F","P",1992,7,3,8,NA
NA,"F","P",1993,8,0,8,NA
NA,"F","P",1994,9,3,8,NA
NA,"F","P",1995,10,3,8,NA
NA,"F","P",1996,11,3,8,NA
NA,"F","P",1997,12,1,8,NA
NA,"F","P",1998,13,3,8,NA
NA,"F","P",1999,14,0,8,NA
NA,"F","P",1997,12,3,13,NA
NA,"F","P",1998,13,1,13,NA
NA,"F","P",1999,14,3,13,NA
NA,"F","P",2000,15,1,13,NA
NA,"F","P",2001,16,3,13,NA
NA,"F","P",2002,17,1,13,NA
NA,"F","P",2003,18,3,13,NA
NA,"F","P",2004,19,1,13,NA
NA,"F","P",2005,20,3,13,NA
NA,"F","P",2006,21,1,13,NA
NA,"F","P",1993,8,3,9,NA
NA,"F","P",1994,9,1,9,NA
NA,"M","P",1994,9,3,10,NA
NA,"M","P",1995,10,1,10,NA
NA,"M","P",1996,11,3,10,NA
NA,"M","P",1997,12,1,10,NA
NA,"M","P",1998,13,3,10,NA
NA,"M","P",1999,14,1,10,NA
NA,"F","P",1993,8,3,9,NA
NA,"F","P",1994,9,1,9,NA
NA,"F","P",1995,10,3,9,NA
NA,"F","P",1996,11,1,9,NA
NA,"F","P",1997,12,3,9,NA
NA,"F","P",1998,13,0,9,NA
NA,"F","P",1999,14,3,9,NA
NA,"F","P",2000,15,1,9,NA
NA,"F","P",2001,16,3,9,NA
NA,"F","P",2002,17,1,9,NA
NA,"F","P",2003,18,3,9,NA
NA,"F","P",2004,19,0,9,NA
NA,"F","P",2005,20,1,9,NA
NA,"F","P",2006,21,3,9,NA
NA,"F","P",2007,22,1,9,NA
NA,"F","P",2008,23,3,9,NA
NA,"F","P",2009,24,1,9,NA
NA,"M","P",1994,9,3,10,-0.558535842369616
NA,"M","P",1995,10,1,10,-0.558535842369616
NA,"M","P",1996,11,3,10,-0.558535842369616
NA,"M","P",1997,12,1,10,-0.558535842369616
NA,"M","P",1998,13,3,10,-0.558535842369616
NA,"M","P",1999,14,1,10,-0.558535842369616
NA,"M","P",2000,15,3,10,-0.558535842369616
NA,"M","P",2001,16,0,10,-0.558535842369616
NA,"M","P",2002,17,3,10,-0.558535842369616
NA,"M","P",2003,18,1,10,-0.558535842369616
NA,"M","P",2004,19,3,10,-0.558535842369616
NA,"M","P",2005,20,3,10,-0.558535842369616
NA,"M","P",2006,21,1,10,-0.558535842369616
NA,"M","P",2007,22,3,10,-0.558535842369616
NA,"M","P",2008,23,3,10,-0.558535842369616
NA,"M","P",2009,24,1,10,-0.558535842369616
NA,"M","P",2010,25,3,10,-0.558535842369616
NA,"M","P",2011,26,3,10,-0.558535842369616
NA,"M","P",2012,27,3,10,-0.558535842369616
NA,"M","P",2013,28,1,10,-0.558535842369616
NA,"M","P",2014,29,3,10,-0.558535842369616
NA,"M","P",2015,30,0,10,-0.558535842369616
NA,"M","P",2016,31,0,10,-0.558535842369616
NA,"M","P",2017,32,3,10,-0.558535842369616
NA,"M","P",2018,33,1,10,-0.558535842369616
NA,"M","P",2019,34,3,10,-0.558535842369616
NA,"M","P",2020,35,1,10,-0.558535842369616
NA,"M","P",1994,9,3,10,NA
NA,"M","P",1995,10,0,10,NA
NA,"M","P",1996,11,3,10,NA
NA,"M","P",1997,12,3,10,NA
NA,"M","P",1998,13,3,10,NA
NA,"M","P",1999,14,3,10,NA
NA,"M","P",2000,15,1,10,NA
NA,"M","P",2001,16,3,10,NA
NA,"M","P",2002,17,1,10,NA
NA,"M","P",2003,18,3,10,NA
NA,"M","P",2004,19,1,10,NA
NA,"M","P",2005,20,3,10,NA
NA,"M","P",2006,21,1,10,NA
NA,"M","P",2007,22,3,10,NA
NA,"M","P",2008,23,1,10,NA
NA,"M","P",2009,24,3,10,NA
NA,"M","P",2010,25,1,10,NA
NA,"M","P",1993,8,3,9,NA
NA,"M","P",1994,9,0,9,NA
NA,"M","P",1995,10,3,9,NA
NA,"M","P",1996,11,0,9,NA
NA,"M","P",1997,12,0,9,NA
NA,"M","P",1998,13,1,9,NA
NA,"M","P",1999,14,3,9,NA
NA,"M","P",2000,15,3,9,NA
NA,"M","P",2001,16,3,9,NA
NA,"M","P",2002,17,1,9,NA
NA,"M","P",2003,18,3,9,NA
NA,"M","P",2004,19,1,9,NA
NA,"M","P",2005,20,3,9,NA
NA,"M","P",2006,21,1,9,NA
NA,"F","P",1997,12,3,13,0.609245414233815
NA,"F","P",1998,13,1,13,0.609245414233815
NA,"F","P",1999,14,3,13,0.609245414233815
NA,"F","P",2000,15,0,13,0.609245414233815
NA,"F","P",2001,16,1,13,0.609245414233815
NA,"F","P",2002,17,3,13,0.609245414233815
NA,"F","P",2003,18,1,13,0.609245414233815
NA,"F","P",2004,19,3,13,0.609245414233815
NA,"F","P",2005,20,1,13,0.609245414233815
NA,"F","P",2006,21,3,13,0.609245414233815
NA,"F","P",2007,22,1,13,0.609245414233815
NA,"F","P",2008,23,3,13,0.609245414233815
NA,"F","P",2009,24,1,13,0.609245414233815
NA,"F","P",2010,25,3,13,0.609245414233815
NA,"F","P",2011,26,1,13,0.609245414233815
NA,"F","P",2012,27,3,13,0.609245414233815
NA,"F","P",2013,28,1,13,0.609245414233815
NA,"F","P",2014,29,3,13,0.609245414233815
NA,"F","P",2015,30,1,13,0.609245414233815
NA,"F","P",2016,31,3,13,0.609245414233815
NA,"F","P",2017,32,3,13,0.609245414233815
NA,"F","P",2018,33,0,13,0.609245414233815
NA,"M","P",1998,13,3,14,-0.936334971181074
NA,"M","P",1999,14,1,14,-0.936334971181074
NA,"M","P",2000,15,3,14,-0.936334971181074
NA,"M","P",2001,16,1,14,-0.936334971181074
NA,"M","P",2002,17,3,14,-0.936334971181074
NA,"M","P",2003,18,1,14,-0.936334971181074
NA,"M","P",2004,19,3,14,-0.936334971181074
NA,"M","P",2005,20,3,14,-0.936334971181074
NA,"M","P",2006,21,3,14,-0.936334971181074
NA,"M","P",2007,22,1,14,-0.936334971181074
NA,"M","P",2008,23,3,14,-0.936334971181074
NA,"M","P",2009,24,1,14,-0.936334971181074
NA,"M","P",2010,25,3,14,-0.936334971181074
NA,"M","P",2011,26,1,14,-0.936334971181074
NA,"M","P",2012,27,3,14,-0.936334971181074
NA,"M","P",2013,28,0,14,-0.936334971181074
NA,"M","P",1992,7,3,8,NA
NA,"M","P",1993,8,2,8,NA
NA,"M","P",1994,9,3,8,NA
NA,"M","P",1995,10,0,8,NA
NA,"M","P",1996,11,0,8,NA
NA,"F","P",1992,7,3,8,NA
NA,"F","P",1993,8,1,8,NA
NA,"M","P",1990,5,3,6,0.482064846453358
NA,"M","P",1991,6,0,6,0.482064846453358
NA,"M","P",1992,7,3,6,0.482064846453358
NA,"M","P",1993,8,3,6,0.482064846453358
NA,"M","P",1994,9,3,6,0.482064846453358
NA,"M","P",1995,10,3,6,0.482064846453358
NA,"M","P",1996,11,3,6,0.482064846453358
NA,"M","P",1997,12,1,6,0.482064846453358
NA,"M","P",1998,13,3,6,0.482064846453358
NA,"M","P",1999,14,1,6,0.482064846453358
NA,"M","P",2000,15,3,6,0.482064846453358
NA,"M","P",2001,16,1,6,0.482064846453358
NA,"M","P",2002,17,3,6,0.482064846453358
NA,"M","P",2003,18,1,6,0.482064846453358
NA,"M","P",2004,19,3,6,0.482064846453358
NA,"M","P",2005,20,0,6,0.482064846453358
NA,"M","P",2006,21,1,6,0.482064846453358
NA,"M","P",2007,22,3,6,0.482064846453358
NA,"M","P",2008,23,1,6,0.482064846453358
NA,"M","P",2009,24,3,6,0.482064846453358
NA,"M","P",2010,25,0,6,0.482064846453358
NA,"M","P",2011,26,1,6,0.482064846453358
NA,"F","P",1993,8,3,9,0.197310648544026
NA,"F","P",1994,9,1,9,0.197310648544026
NA,"F","P",1995,10,3,9,0.197310648544026
NA,"F","P",1996,11,1,9,0.197310648544026
NA,"F","P",1997,12,3,9,0.197310648544026
NA,"F","P",1998,13,0,9,0.197310648544026
NA,"F","P",1999,14,1,9,0.197310648544026
NA,"F","P",2000,15,3,9,0.197310648544026
NA,"F","P",2001,16,1,9,0.197310648544026
NA,"F","P",2002,17,3,9,0.197310648544026
NA,"F","P",2003,18,1,9,0.197310648544026
NA,"F","P",2004,19,3,9,0.197310648544026
NA,"F","P",2005,20,0,9,0.197310648544026
NA,"F","P",2006,21,1,9,0.197310648544026
NA,"F","P",2007,22,3,9,0.197310648544026
NA,"F","P",2008,23,1,9,0.197310648544026
NA,"F","P",2009,24,3,9,0.197310648544026
NA,"F","P",2010,25,1,9,0.197310648544026
NA,"F","P",2011,26,3,9,0.197310648544026
NA,"F","P",2012,27,1,9,0.197310648544026
NA,"F","P",2013,28,3,9,0.197310648544026
NA,"F","P",2014,29,1,9,0.197310648544026
NA,"F","P",2015,30,3,9,0.197310648544026
NA,"F","P",2016,31,1,9,0.197310648544026
NA,"F","P",2017,32,3,9,0.197310648544026
NA,"F","P",2018,33,1,9,0.197310648544026
NA,"F","P",2019,34,3,9,0.197310648544026
NA,"F","P",2020,35,1,9,0.197310648544026
NA,"F","P",1994,9,3,10,NA
NA,"F","P",1995,10,1,10,NA
NA,"F","P",1996,11,3,10,NA
NA,"F","P",1997,12,3,10,NA
NA,"F","P",1998,13,1,10,NA
NA,"F","P",1999,14,3,10,NA
NA,"F","P",2000,15,1,10,NA
NA,"F","P",2001,16,3,10,NA
NA,"F","P",2002,17,1,10,NA
NA,"F","P",2003,18,3,10,NA
NA,"F","P",2004,19,0,10,NA
NA,"F","P",1992,7,3,8,NA
NA,"F","P",1993,8,1,8,NA
NA,"F","P",1994,9,3,8,NA
NA,"F","P",1995,10,1,8,NA
